#node	score1
Metab__5793[e]	-4.51689406571511
Metab__5793[c]	-5.59966003367549
Metab__5793[g]	-4.13516517441561
Metab__5793[l]	-5.97876089257029
Metab__402[e]	-5.32132888263409
Metab__402[c]	-5.1491950530556
Metab__5283731[m]	-5.35173372596396
Metab__5283731[c]	-5.98954003302526
Metab__5283731[e]	-5.53870941963312
Metab__446220[r]	-4.8421217731749
Metab__446220[e]	-5.86684685145768
Metab__446220[c]	-5.32840462065733
Metab__5280450[e]	-4.80563525640144
Metab__5280450[c]	-5.20030478547904
Metab__5280450[l]	-5.91721038256489
Metab__5280450[r]	-1.66956926576433
Metab__9750[c]	-5.73781627842295
Metab__9750[m]	-5.84799631086694
Metab__9750[e]	-4.94277631711914
Metab__6083[m]	-5.03655375049032
Metab__6083[x]	-4.20336579149415
Metab__6083[e]	-6.00532448620819
Metab__6083[l]	-5.6986476972415
Metab__6083[n]	-4.02377229912749
Metab__6083[g]	-5.95825676747749
Metab__1060[c]	38.6683021406622
Metab__1060[m]	38.6683021406622
Metab__1060[x]	38.6683021406622
Metab__1060[e]	38.6683021406622
Metab__1103[c]	-5.97593165552885
Metab__1103[e]	-5.28571364923498
Metab__444899[c]	-5.72701933679006
Metab__444899[e]	-4.90877353158628
Metab__444899[r]	-4.35826235482547
Metab__444899[x]	-5.00373928771482
Metab__444899[l]	-5.81876980780846
Metab__444899[n]	-5.40311837155578
Metab__5282280[c]	-5.38525968786836
Metab__5282280[e]	-5.21017948408795
Metab__5280723[e]	-5.49340529525554
Metab__5280723[c]	-5.37267284854783
Metab__66414[c]	-5.98241283421497
Metab__66414[e]	-4.71097655430105
Metab__5281[e]	38.6683021406622
Metab__5281[c]	38.6683021406622
Metab__5281[r]	38.6683021406622
Metab__445639[e]	-5.05835142856627
Metab__445639[c]	-5.76565871045297
Metab__445639[r]	-6.1086438393366
Metab__445639[l]	-4.75532425813083
Metab__928[x]	-5.83293542406059
Metab__928[r]	-5.96600353312241
Metab__928[e]	-5.55797718017837
Metab__5962[c]	-5.57855298462926
Metab__5962[m]	-5.55726956909135
Metab__5962[x]	-3.9486857204565
Metab__5962[e]	-4.66092822703009
Metab__5962[n]	-1.78058265839215
Metab__280[r]	-5.37782998268095
Metab__280[g]	-5.88465044867154
Metab__280[m]	-6.116804041001
Metab__280[x]	-5.42710395415855
Metab__280[e]	-5.93858287732302
Metab__3614[c]	-4.9030954385003
Metab__3614[e]	-4.7550783412482
Metab__36314[e]	-5.86264261476843
Metab__36314[c]	-5.05682268142737
Metab__187[e]	38.6683021406622
Metab__187[n]	38.6683021406622
Metab__187[c]	38.6683021406622
Metab__107758[c]	-5.83148656080754
Metab__439260[c]	-5.52041515020893
Metab__439260[e]	-0.370382208496491
Metab__60961[c]	-5.76916281247715
Metab__60961[e]	-5.7367656005013
Metab__60961[m]	-4.88145813857343
Metab__60961[l]	-3.45094635430764
Metab__10133[r]	-5.66130607037312
Metab__10133[c]	-4.67424918936432
Metab__10133[e]	-5.09957056800741
Metab__439213[e]	-5.63080413861219
Metab__439213[c]	-5.31095472870921
Metab__5281969[c]	-6.04083787706141
Metab__5281969[e]	-4.98645842253462
Metab__252[c]	-4.62875863494556
Metab__252[n]	-6.10605162158206
Metab__252[e]	-5.95383520064765
Metab__104806[c]	-5.95276570903372
Metab__104806[e]	-5.65939310353698
Metab__1[c]	38.6683021406622
Metab__1[m]	38.6683021406622
Metab__1[x]	38.6683021406622
Metab__1[r]	38.6683021406622
Metab__1[e]	38.6683021406622
Metab__1102[c]	-6.07122653316487
Metab__1102[e]	-5.78911217811725
Metab__5280934[e]	-4.05979938985622
Metab__5280934[c]	-0.959471111117454
Metab__5280934[r]	-2.84790276161436
Metab__5280934[l]	-5.83461604264318
Metab__4594[e]	-5.84309544018241
Metab__4594[c]	-5.52096962811583
Metab__5282379[n]	-4.85211258128085
Metab__5282379[c]	-4.36018184007245
Metab__5282379[r]	-5.50357408453027
Metab__5282379[e]	-4.76287593963401
Metab__6047[e]	-5.88788765996088
Metab__6047[c]	-5.75704511099396
Metab__931[e]	-4.88913212016833
Metab__931[c]	-5.23859494248334
Metab__16950[c]	-5.72675006942899
Metab__16950[e]	-4.74022048859018
Metab__1045[c]	-5.54666880598483
Metab__1045[e]	-4.98552705946833
Metab__1045[m]	-3.08236091427893
Metab__5280360[c]	-2.14805981823599
Metab__5280360[e]	-5.88382915309872
Metab__5280360[r]	-5.45592129710277
Metab__5280360[m]	-5.27709553332388
Metab__445638[e]	-4.91001785248328
Metab__445638[c]	-5.58579705553252
Metab__445638[r]	-5.9800809089665
Metab__445638[l]	-4.55301942567778
Metab__445638[m]	-5.09055910436334
Metab__1032[m]	-5.42665602813467
Metab__1032[c]	-5.32916084198658
Metab__1032[e]	-5.99583288056444
Metab__1054[c]	-5.92710687889271
Metab__1054[e]	-5.71007756876601
Metab__6419712[g]	-6.04055448102247
Metab__6419712[c]	-4.84596809201317
Metab__6419712[l]	-6.09981263861781
Metab__6031[c]	-4.91135760171376
Metab__6031[n]	-5.33794014457374
Metab__6031[e]	-5.67441322878496
Metab__6031[l]	-5.20817814050765
Metab__449171[r]	-5.57297967181919
Metab__449171[c]	-4.53428376981892
Metab__449171[e]	-6.04939578959015
Metab__5870[r]	-4.59185005045915
Metab__5870[c]	-6.10986581797099
Metab__5870[e]	-4.54481755680344
Metab__6166[c]	-5.25291257336977
Metab__6166[m]	-4.65348007026872
Metab__6166[r]	-3.24451319713077
Metab__6166[e]	-4.01694946847484
Metab__124886[e]	-4.13985950460018
Metab__124886[c]	-5.77731120910756
Metab__124886[r]	-6.11761850530463
Metab__124886[m]	-5.20161351559747
Metab__5280884[r]	-4.9443946872144
Metab__5280884[c]	-5.88607071263572
Metab__5280884[e]	-5.95323077985423
Metab__6802[e]	-3.03351622572194
Metab__6802[c]	-6.064526229217
Metab__6802[l]	-2.87455307380757
Metab__6262[c]	-6.11752727886872
Metab__6262[m]	-5.40612132958808
Metab__6262[e]	-5.65145024448522
Metab__439456[c]	-5.25678741110396
Metab__6238[r]	-3.51329986707183
Metab__6238[c]	-1.65207534582997
Metab__6238[e]	-5.66034548807597
Metab__712[c]	-4.24858324132516
Metab__712[l]	-5.58121947527877
Metab__712[m]	-4.65700666262375
Metab__712[e]	-5.22833712157463
Metab__712[x]	-5.31731423336186
Metab__961[c]	-5.45299896070545
Metab__961[e]	-5.69153358765807
Metab__5280492[e]	-5.43964513854588
Metab__5280492[c]	-4.3089468326538
Metab__5280492[r]	-5.16786622475179
Metab__5280492[m]	-5.36165903565306
Metab__5280492[x]	-4.68378784751649
Metab__24316[c]	-3.44465534177183
Metab__24316[n]	-5.89906530376869
Metab__24316[e]	-6.12324921886297
Metab__24316[g]	-5.92614222623257
Metab__5505[e]	-5.9835658423174
Metab__5505[c]	-4.78981425449034
Metab__5283344[c]	-6.00970612241873
Metab__5283344[e]	-6.08244260403568
Metab__92729[c]	-5.57725123034543
Metab__92729[e]	-6.05293469910397
Metab__923[g]	-4.678823809486
Metab__923[x]	-4.85411410318651
Metab__923[r]	-4.95923086215075
Metab__5819[e]	-5.50105244200738
Metab__5819[c]	-5.70944383091447
Metab__14985[e]	-5.51086453380699
Metab__14985[c]	-5.51659463309873
Metab__68841[c]	-6.03579531681826
Metab__68841[e]	-5.41188571188999
Metab__4485[e]	-6.09397071278873
Metab__4485[c]	-5.09830587303465
Metab__5950[m]	-4.97125473202758
Metab__5950[x]	-4.97042310877303
Metab__5950[e]	-5.92887967354574
Metab__5950[c]	-5.27373206007804
Metab__13804[c]	-5.26342409681674
Metab__13804[r]	-5.13585974460825
Metab__5920[e]	-5.94853920774619
Metab__5920[c]	-4.95278624788308
Metab__6305[c]	-4.70345110463909
Metab__6305[e]	-5.71178330377822
Metab__444493[c]	-4.98131910856461
Metab__444493[g]	-4.48187186417591
Metab__444493[n]	-5.79296202889995
Metab__444493[r]	-5.64203193367094
Metab__444493[x]	-6.00266312519826
Metab__445580[e]	-5.14545481936349
Metab__445580[c]	-5.89124827183357
Metab__445580[l]	-4.28066934415387
Metab__445580[r]	-5.99174445366253
Metab__33032[m]	-4.00107340558826
Metab__33032[c]	-5.88283218126959
Metab__33032[r]	-4.97427017367255
Metab__33032[e]	-5.62135394969234
Metab__33032[l]	-5.24879083307753
Metab__5280581[e]	-3.94982519854874
Metab__5280581[c]	-5.67162085785341
Metab__5280581[l]	-3.73539122491112
Metab__5280581[r]	-5.76435833276349
Metab__5756[r]	-5.93023058666076
Metab__5756[c]	-5.5278986377472
Metab__5756[e]	-5.37589038511925
Metab__10635[c]	-5.50129872435981
Metab__10635[e]	-4.29773153781945
Metab__10635[r]	-2.72609523566641
Metab__971[c]	-5.11250379736134
Metab__971[e]	-6.01037791667716
Metab__971[x]	-1.14079121713609
Metab__971[m]	-5.30487250180496
Metab__9700[l]	-5.68343899743548
Metab__9700[m]	-5.66273281966723
Metab__9700[e]	-5.90553522282665
Metab__9700[c]	-5.40928832411455
Metab__11005[e]	38.6683021406622
Metab__11005[c]	38.6683021406622
Metab__11005[r]	38.6683021406622
Metab__750[c]	38.6683021406622
Metab__750[e]	38.6683021406622
Metab__750[m]	38.6683021406622
Metab__750[x]	38.6683021406622
Metab__750[r]	38.6683021406622
Metab__1150[c]	-5.79747919450929
Metab__1150[e]	-5.9578367241978
Metab__6057[c]	-5.17648074931911
Metab__6057[e]	-5.43381351533825
Metab__6057[m]	-5.82527735050606
Metab__5283205[c]	-6.13826785654707
Metab__5283205[e]	-5.3464663058376
Metab__813[c]	-5.55692743301266
Metab__813[e]	-3.9186580898089
Metab__813[g]	-6.02064838709547
Metab__15993[c]	-5.64745327177808
Metab__15993[n]	-5.92833780086912
Metab__15993[m]	-5.91120352155108
Metab__5280352[e]	-5.67417012681395
Metab__5280352[c]	-4.50162793462391
Metab__5280352[r]	-5.80887617110721
Metab__444972[m]	38.6683021406622
Metab__444972[c]	38.6683021406622
Metab__444972[e]	38.6683021406622
Metab__305[c]	38.6683021406622
Metab__305[n]	38.6683021406622
Metab__305[m]	38.6683021406622
Metab__305[e]	38.6683021406622
Metab__305[g]	38.6683021406622
Metab__305[r]	38.6683021406622
Metab__440996[c]	-6.06000616999707
Metab__8977[c]	-6.01426021702001
Metab__8977[m]	-5.9885150557511
Metab__8977[n]	-4.68153222914788
Metab__8977[e]	-5.72121175404037
Metab__8977[g]	-5.07249353125048
Metab__221493[e]	-5.35622061224782
Metab__221493[c]	-5.00393308157533
Metab__221493[r]	-5.66058797672788
Metab__221493[m]	-6.08533784132482
Metab__221493[x]	-5.68797930994391
Metab__2206[e]	-5.90057368611016
Metab__2206[c]	-5.72758707090103
Metab__111[c]	-5.87740152537202
Metab__111[e]	-5.68320707981704
Metab__445354[e]	-6.04951786716897
Metab__445354[c]	-6.10007627916981
Metab__445354[r]	-4.80551603503797
Metab__6804[e]	-5.66143546624059
Metab__6804[g]	-4.057229613478
Metab__6804[c]	-5.54496355483499
Metab__6804[n]	-5.33752215220451
Metab__6804[l]	-5.4696260026461
Metab__15103[e]	-5.23804299158088
Metab__15103[c]	-5.09138641820639
Metab__6022[x]	-5.71900769553835
Metab__6022[r]	-4.80939693648961
Metab__6022[e]	-5.38480252093901
Metab__6022[n]	-5.38015796282823
Metab__6022[l]	-5.27735392544473
Metab__6022[g]	-1.8704894936098
Metab__1125[c]	-3.2019680243222
Metab__1125[e]	-5.14795443737988
Metab__5497182[e]	-4.68461832116797
Metab__5497182[c]	-3.55748089890112
Metab__5497182[r]	-5.07577258003042
Metab__222528[c]	-5.63991328755311
Metab__222528[r]	-5.94089160751466
Metab__222528[e]	-3.48591098485489
Metab__5497181[e]	-6.12398373012185
Metab__5497181[c]	-5.04059194590019
Metab__5497181[r]	-5.84616669422531
Metab__1175[e]	38.6683021406622
Metab__1175[c]	38.6683021406622
Metab__1175[x]	38.6683021406622
Metab__5280483[e]	-4.76501256232266
Metab__5280483[c]	-4.98722968947056
Metab__216297[c]	-4.76561366111625
Metab__24341[e]	-5.6942166112408
Metab__6137[c]	-6.01789107859201
Metab__6137[e]	-4.06804418552209
Metab__6137[m]	-4.25808913673186
Metab__5988[e]	-5.955266322599
Metab__946[e]	-5.18962450370733
Metab__946[c]	-5.93751670880655
Metab__5280493[e]	-4.4670741143076
Metab__5280493[r]	-5.98234598258295
Metab__5280493[c]	-6.115189086596
Metab__5280914[c]	-5.93140551554343
Metab__5280914[e]	-6.00848852928322
Metab__5280933[e]	-5.00522860091018
Metab__5280933[c]	-4.16631777027238
Metab__5280933[r]	-5.04217617644536
Metab__5280933[l]	-5.98929796608428
Metab__6030[e]	-5.66650219395227
Metab__6030[l]	-4.89806603173726
Metab__6030[g]	-5.10928614623834
Metab__6030[c]	-4.04124789930559
Metab__6030[r]	-4.36389662944108
Metab__6030[n]	-4.1054071197553
Metab__6131[c]	-6.08799005630556
Metab__6131[g]	-6.13059568981727
Metab__6131[n]	-5.65003629577708
Metab__6131[m]	-5.92068604374673
Metab__6131[e]	-5.13879965011863
Metab__6131[l]	-5.71137398977119
Metab__6131[r]	-5.19802818791171
Metab__439190[c]	-3.90422708518816
Metab__903[c]	-4.23324366255264
Metab__445675[g]	-5.49960629501049
Metab__445675[c]	-5.2369940885057
Metab__445675[r]	-5.61328169423982
1591	-5.94655164934373
1594	-3.76106498228669
3948	-4.39136281244809
3939	-5.76358152659881
9194	-5.93609499665038
6566	-3.70533213681638
1738	-5.84379233132167
8050	-4.92193483109951
127	-6.05032522997777
124	-5.83393746665591
1312	-4.48782570219454
18	-5.98803217263223
883	-4.51556025626988
1644	-5.76951146679587
2571	-3.51549072250524
4363	-5.85525520021911
6822	-5.96650281873249
6539	-6.08309298837739
38	-5.91866477753657
10449	-4.79245348971249
32	-4.28346824250436
162417	-5.70154067094462
140838	-5.92065311442642
34	-6.04344432743468
51	-5.13294910739977
48	-5.66942535272394
52	-4.81823684528181
55	-5.07773643827901
55902	-5.70656620422093
1571	-4.33536142525327
262	-5.60767000405326
112	-6.08198543139126
109	-5.09827459196552
114	-4.94422567952116
108	-5.12399373578616
113	-5.70345288004347
107	-4.61922961773183
196883	-4.79282085388007
115	-5.30204897372486
111	-5.51121807389742
952	-6.04603712442218
1374	-4.62512061348398
1376	-6.06391607628348
211	-5.83294092606459
54407	-5.24640358090258
6541	-6.11266931978263
216	-4.35191161930406
8854	-2.37356405150167
240	-6.00998957416774
231	-5.304954245307
271	-4.31919156348815
384	-5.64844417298866
410	-6.04988435159824
790	38.6683021406622
6507	-6.00992990001031
6506	-5.96869123347294
953	-6.11008083222035
8714	-5.9971605047461
644	-5.19780574210715
490	-5.7693552890674
847	-3.11877532705676
6546	-5.49569912840387
2538	-6.05777253441637
1373	-5.95691294110067
10423	-5.38885860742768
64781	-5.07972198383105
10087	-4.14692667560087
1103	-5.53635679658453
5130	-6.01334152967966
6554	-6.02559546096575
8647	-6.0762674286753
19	-5.99145884673467
6576	-2.94153862591651
1152	-5.02352758433084
2650	-4.83070442561907
1036	-5.56539633159545
23657	-5.45583955177649
1606	-5.36169886739274
2745	-3.5504781567067
6319	-4.73143551125084
9415	-4.41183252211231
3992	-5.67679101989574
1716	-5.85813547401143
6513	-5.7131132871812
6517	-5.97467954419787
1581	-4.28634488162751
1723	-6.02462005531198
1809	-6.12317856707306
1808	-4.69615109096315
1621	-5.83583558081885
6530	-4.82179157254636
6531	-4.80494850666996
5223	-5.25641834896014
1806	-5.92986995564907
7083	-6.10530903163729
549	-5.95033813412953
2181	-4.67696286867597
2182	-5.99244629673507
2180	-5.8246731172649
5167	-5.59344700480761
1579	-5.82173247391773
376497	-5.96808569668384
226	-5.34929899615089
2203	-5.30158714979444
5207	-5.87710488305255
5209	-5.81747165900466
5208	-6.1435994696174
1719	-2.47075157754291
6514	-3.96990461619107
10840	-5.29652542456361
2683	-3.85684176283423
2820	-5.16163231690262
9563	-5.71254141149094
2539	-5.86524178622464
26301	-5.79482316959732
7915	-5.718605524893
2992	-4.93798232217923
2997	-6.028871158161
2134	-3.69402251992264
5834	-3.24852192488163
5837	-4.93492730380808
5836	-4.03918981556814
2729	-5.43126141067314
2730	-5.37220211075079
2746	-3.54373134485362
7001	-6.08426276447827
5052	-5.115195253043
2876	-5.63226810962241
2977	-5.14688528211192
2983	-3.78821311478584
4882	-4.68281818139422
2982	-5.99176861784822
2986	-5.65302114037205
2984	-5.88122150017403
4881	-5.37697660693006
3000	-5.92783125909673
53905	-5.19923077390614
3037	-5.9929703719115
6521	-4.27547197833089
6508	-4.98851288050176
2645	-5.53653994815812
3098	-5.86917932595314
3067	-3.97820896891638
495	-4.93040634288299
3157	-5.47568738968004
3158	-5.77906970205365
3162	-5.97360450008635
3163	-4.82720625889349
3290	-5.70895272039752
3292	-5.97106407362988
3418	-5.97972354686763
6526	-5.49562524863755
9990	-4.45358240979792
57468	-5.11593272494679
3795	-5.7487059429286
8564	-5.79185553930285
3931	38.6683021406622
366	-5.93392593537049
5321	-4.39094498484901
4023	-5.17046242572473
4199	-5.56777196613279
1543	-5.41224576521008
1544	-5.00680496244919
4143	-5.71696003737878
4598	-3.23297397114606
3635	-5.68328495392586
8867	-5.42599234762338
3636	-3.68278656602656
3706	-2.63528102950251
80271	-4.83718044268428
3707	-5.87098994527515
6528	-4.62971453106162
6548	-4.672332391108
6559	-4.66948322487108
4831	-5.55491841041183
4830	-5.92112398174124
6558	-5.92259698692364
4846	-5.96669582717139
4842	-5.46833361409581
4843	-3.97597969658586
593	-6.02645707319015
1586	-5.72898163205683
1588	-5.99465926007691
1576	-5.67401106622172
1548	-5.98390337701021
1558	-5.86947256734052
1559	-6.0874386052217
1577	-5.9904751937645
5048	-5.89619432385325
5338	-6.0858923548741
5337	-3.8399586482851
130013	-6.03078854844862
5244	-5.66569331320964
5139	-5.89877240444658
8654	-4.38864988835056
5140	-4.91793860939267
5138	-5.28899996249037
51529	-1.61424135097095
5161	-5.39548186579639
5162	-6.00962163185955
1737	-5.5148639317311
5160	-6.07623889945499
5106	-3.88839062745981
27306	-4.60173576727596
5743	-2.41082053582455
5742	-4.44784733085039
5053	-6.10035563686907
5728	-6.04725756860493
8871	-4.14230515944324
8394	-4.44911439089661
23396	-6.1323445026059
8395	-4.71840499917301
55361	-5.28082807815438
5298	-4.92219442261148
5291	-5.09845057804032
5295	-2.8444656075669
5293	-5.85306180544404
8503	-5.72072450137437
5296	-5.71317801895473
5290	-6.13583696384111
5294	-5.47362801071384
23236	-4.84503165940217
5336	-5.83127447824477
5330	-4.49387622941952
5335	-6.03484583179802
51196	-5.39071223000223
5333	-4.20392504484094
5331	-5.92693530304283
5287	-3.95045941665503
5286	-4.98779651392025
200576	-4.46649887471598
8396	-5.9568868319167
5305	-5.99125812042213
5289	-5.88016724796296
5319	-6.08151910746854
8288	-5.90856153503241
9588	-4.06637934823816
4353	-2.60537836449481
9791	-5.08531828764675
5805	-5.54850152845933
10157	-3.88446345778386
3176	-6.0212655612568
6342	-5.33346471072919
10558	-5.73376812138638
2098	-4.5838583303318
56848	-4.85512646993401
6609	-6.00831555593139
6610	-6.08935392961314
6649	-5.19236833838119
6648	-6.04085490337713
6647	-2.69245711065223
6611	-3.82452645798317
2222	-3.23928649087426
15	-4.95875465709041
6532	-5.88786218529617
6489	-5.72045739052887
6390	-5.8323192461087
5092	-5.58802851127064
7296	-4.81602519846741
7166	-4.32235375041027
121278	-5.75454377117617
6999	-3.43083527225548
7054	-5.33351110780004
7306	-5.39964561862898
54600	-4.08039334216187
7364	-5.32326548343841
2936	-5.89946502851478
22978	-5.75590453473376
84618	-5.50725299962857
875	-5.21444904451227
249	-5.39737448095871
8833	-6.05596827383462
50484	-6.02457544626627
6241	-5.09279614693647
3156	-5.04250781722848
1356	-6.0877996958444
768	-4.51824691444552
6556	-3.02502371291761
25830	-5.71378076345449
1555	-5.45386596663896
1636	-5.5701517958714
9365	-4.77244615598657
5315	-5.82990982645858
8897	-5.86882183101322
1622	-4.99635265889145
6564	-5.51907484615371
1080	-6.03222423955195
9429	-2.88373532727216
360	-5.4892971241238
6833	-4.18507265327335
3767	-6.03888953461944
5947	-3.47990752113538
5948	-5.76990623627772
949	-5.95495878774463
3248	-5.76800431039041
3658	-4.45976290074607
383	-3.49738235283808
1503	-4.22347520977661
56474	-5.31572839498118
2023	-4.53467581686791
2597	-5.61341602884287
2673	-4.72849345150711
2752	-5.05308914715886
2643	-4.4944683631705
2821	-6.10914975388212
5230	-5.43906894460794
5236	-4.68885618956393
210	-5.96454252924281
7167	-5.86139753559769
5471	-5.64933537457857
2978	-5.88477044139608
4953	-5.98178400304923
5213	-5.17084056688811
7298	-6.12419682831369
5243	-6.07393537188999
7350	-5.49757433374475
948	-5.61131997392304
10928	-5.2268862750732
1728	-5.78436399066539
3991	-5.76046656658526
2168	-5.53975368576206
23175	-4.77993430393417
8473	-5.94671037476547
56983	-5.54495012411147
10728	1.03302869836513
8644	-3.60076809188209
3930	-5.99336986325821
1155	-5.90364419673442
8974	-3.83317579579442
29085	-5.72399462614788
23371	-6.10135439013145
3705	-5.40395928444338
7299	-6.06017847653298
220074	-5.73667745653614
55904	-5.68942186771101
9739	-3.62807549272887
6839	-5.97421949532355
84444	-5.23159689997548
9757	-5.97363928243884
51111	-6.07371927417577
55870	-5.43545184215728
4297	-4.33752862581484
84787	-5.19394986539557
83852	-5.63065780077431
23067	-4.01997009072058
9869	-5.74020005168758
80854	-4.94058266691482
79723	-5.16665754832266
64324	-5.28495224729258
8085	-6.09144497224213
79813	-4.10939883063597
29072	-5.85448665742327
387893	-5.77770292079056
10919	-6.0412014216958
55244	-4.93456711245185
10553	-5.30366816118587
1487	-5.45686387837054
51741	-4.65395480385522
250	-5.78465411399202
251	-5.55531229778065
4519	-2.68423376980163
27159	-4.56721127113449
5143	-3.31598664319848
5144	-6.07670610360693
5464	-5.73895406365075
2512	-5.00516033701083
2495	-5.64109320738048
31	-6.05358913631531
7351	-5.26933983089694
1329	-4.29828810771592
Metab__10fthf5glu[c]	-6.07122881934599
Gene1__10FTHF5GLUtl	-5.57250752860808
Metab__10fthf5glu[m]	-5.88187646801395
Gene2__10FTHF5GLUtm	-5.89308647426038
Metab__10fthf6glu[c]	-5.53661368212794
Gene3__10FTHF6GLUtl	-5.38015065243539
Metab__10fthf6glu[m]	-5.78913436691427
Gene4__10FTHF6GLUtm	-5.14557192001763
Metab__10fthf7glu[c]	-3.54335522768846
Gene5__10FTHF7GLUtl	-5.06449967066453
Metab__10fthf7glu[m]	-5.37153592822986
Gene6__10FTHF7GLUtm	-5.2107327077408
Metab__122347[c]	-4.25438458925152
Gene7__10FTHFtl	-5.61914796578019
Gene7__10FTHFtl_reverse	-0.321323522807079
Metab__122347[l]	-5.92140118705924
Gene8__10FTHFtm	-4.92834515903086
Gene8__10FTHFtm_reverse	-4.75378234445213
Metab__122347[m]	-2.34212929619176
Metab__53477676[c]	-5.82565792121707
Gene9__11DOCRTSLtm	-5.70611446651241
Gene9__11DOCRTSLtm_reverse	-5.98122338710168
Metab__53477676[m]	-6.07113790334266
Gene10__11DOCRTSLtr	-5.30623631609366
Gene10__11DOCRTSLtr_reverse	-4.67254032534437
Metab__53477676[r]	-4.70907512067806
Gene11__11DOCRTSTRNtm	-5.59901493912567
Gene11__11DOCRTSTRNtm_reverse	-5.06057829946649
Gene12__11DOCRTSTRNtr	-6.08269723303819
Gene12__11DOCRTSTRNtr_reverse	-4.7012949166644
Metab__428[c]	-5.07322143581068
Gene13__8639	-5.3429473569349
Gene13__26	-4.22474075795568
Gene13__314	38.6683021406622
Metab__2425dhvitd2[m]	-5.81907227994052
